adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001280600-20-000017	1280600	ACCELERON PHARMA INC	2836	US	MA	CAMBRIDGE	02139	128 SIDNEY STREET		617-649-9200	US	MA	CAMBRIDGE	02139	128 SIDNEY STREET		US	DE	000000000			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:10:00.0	0	0	xlrn-20200309form8xk_htm.xml	1	
0001296435-20-000035	1296435	NEENAH INC	2621	US	GA	ALPHARETTA	30005	3460 PRESTON RIDGE ROAD		678-566-6500	US	GA	ALPHARETTA	30005	3460 PRESTON RIDGE ROAD		US	DE	201308307	NEENAH PAPER INC	20040706	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 17:08:00.0	0	0	form8-kxvectorplyspa_htm.xml	1	
0001326380-20-000009	1326380	GAMESTOP CORP.	5734	US	TX	GRAPEVINE	76051	625 WESTPORT PARKWAY		817-424-2000	US	TX	GRAPEVINE	76051	625 WESTPORT PARKWAY		US	DE	000000000	GSC HOLDINGS CORP.	20050506	1-LAF	0	0131	8-K	20200229			20200309	2020-03-09 16:06:00.0	0	0	gme-20200309_htm.xml	1	
0001326801-20-000023	1326801	FACEBOOK INC	7370	US	CA	MENLO PARK	94025	1601 WILLOW ROAD		650-618-7714	US	CA	MENLO PARK	94025	1601 WILLOW ROAD		US	DE	201665019			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:35:00.0	0	0	mar20208-k_htm.xml	1	
0001345126-20-000014	1345126	COMPASS DIVERSIFIED HOLDINGS	2510	US	CT	WESTPORT	06880	301 RIVERSIDE AVENUE		203-221-1703	US	CT	WESTPORT	06880	301 RIVERSIDE AVENUE		US	DE	576218917	COMPASS DIVERSIFIED TRUST	20051122	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:11:00.0	1	0	marucciacquisition-sig_htm.xml	2	1345122
0001355096-20-000008	1355096	QURATE RETAIL, INC.	5961	US	CO	ENGLEWOOD	80112	12300 LIBERTY BOULEVARD		7208755400	US	CO	ENGLEWOOD	80112	12300 LIBERTY BOULEVARD				841288730	LIBERTY INTERACTIVE CORP	20110923	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 15:08:00.0	0	0	qrte-20200306x8k_htm.xml	1	
0001361658-20-000056	1361658	WYNDHAM DESTINATIONS, INC.	7011	US	FL	ORLANDO	32821	6277 SEA HARBOR DRIVE		407-626-5200	US	FL	ORLANDO	32821	6277 SEA HARBOR DRIVE		US	DE	200052541	WYNDHAM WORLDWIDE CORP	20060503	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:03:00.0	0	0	a2020q1investorpresent_htm.xml	1	
0001370053-20-000013	1370053	ANAPTYSBIO, INC	2834	US	CA	SAN DIEGO	92121	10421 PACIFIC CENTER COURT, SUITE 200		858-362-6295	US	CA	SAN DIEGO	92121	10421 PACIFIC CENTER COURT, SUITE 200		US	DE	203828755	ANAPTYSBIO INC	20080828	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:06:00.0	0	0	anab3920208k_htm.xml	1	
0001378992-20-000009	1378992	BERRY GLOBAL GROUP, INC.	3089	US	IN	EVANSVILLE	47710	101 OAKLEY STREET	PO BOX 959	8124242904	US	IN	EVANSVILLE	47710	101 OAKLEY STREET	PO BOX 959	US	DE	000000000	BERRY GLOBAL GROUP INC	20170503	1-LAF	0	0930	8-K	20200229			20200309	2020-03-09 17:27:00.0	1	0	03092020bgg8k_htm.xml	1	
0001385613-20-000012	1385613	GREENLIGHT CAPITAL RE, LTD.	6331	KY		GRAND CAYMAN	KY1-1205	65 MARKET STREET, SUITE 1207,	CAMANA BAY, P.O. BOX 31110	345 943 4573	KY		GRAND CAYMAN	KY1-1205	65 MARKET STREET, SUITE 1207,	CAMANA BAY, P.O. BOX 31110			000000000	GREENLIGHT CAPITAL RE, LTD.	20070109	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 17:29:00.0	0	1	glre-20191231.xml	1	
0001387131-20-002671	72971	WELLS FARGO & COMPANY/MN	6021	US	CA	SAN FRANCISCO	94163	420 MONTGOMERY STREET		6126671234	US	CA	SAN FRANCISCO	94163	420 MONTGOMERY STREET		US	DE	410449260	WELLS FARGO & CO/MN	19981103	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 14:10:00.0	0	0	wfc-8k_030920_htm.xml	1	
0001413447-20-000016	1413447	NXP SEMICONDUCTORS N.V.	3674							31 40 27 43704	NL		EINDHOVEN	5656AG	HIGH TECH CAMPUS 60				000000000	KASLION ACQUISITION B.V.	20070925	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:17:00.0	0	0	a8-kmarch92020_htm.xml	1	
0001423869-20-000010	1423869	PCB BANCORP	6022	US	CA	LOS ANGELES	90010	3701 WILSHIRE BLVD	SUITE 900	213-210-2000	US	CA	LOS ANGELES	90010	3701 WILSHIRE BLVD	SUITE 900			208856755	PACIFIC CITY FINANCIAL CORP	20080114	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:12:00.0	0	1	pcb-20191231.xml	1	
0001437749-20-004600	1035976	FNCB BANCORP, INC.	6021	US	PA	DUMORE	18512	102 EAST DRINKER STREET		7173486438	US	PA	DUNMORE	18512	102 EAST DRINKER STREET		US	PA	232900790	FIRST NATIONAL COMMUNITY BANCORP INC	19970318	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:07:00.0	0	1	fncb-20191231.xml	1	
0001474098-20-000046	1474098	PEBBLEBROOK HOTEL TRUST	6798	US	MD	BETHESDA	20814	4747 BETHESDA AVENUE	SUITE 1100	240-507-1300	US	MD	BETHESDA	20814	4747 BETHESDA AVENUE	SUITE 1100	US	MD	271055421			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:34:00.0	0	0	peb8-k3920salesandcovi_htm.xml	1	
0001477932-20-001186	1481504	BANJO & MATILDA, INC.	5940	US	FL	BOCA RATON	33431	INNOVATION CENTRE #1, 3998 FAU BLVD.	SUITE 309	561-491-9595	US	FL	BOCA RATON	33431	INNOVATION CENTRE #1, 3998 FAU BLVD.	SUITE 309			271519178	EASTERN WORLD SOLUTIONS, INC.	20121116	4-NON	0	0630	10-Q	20190331	2019	Q3	20200309	2020-03-09 17:07:00.0	0	1	banj-20190331.xml	1	
0001493152-20-003558	1582554	MATINAS BIOPHARMA HOLDINGS, INC.	2834	US	NJ	BEDMINSTER	07921	1545 ROUTE 206 SOUTH	SUITE 302	908-443-1860	US	NJ	BEDMINSTER	07921	1545 ROUTE 206 SOUTH	SUITE 302	US	DE	463011414			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 06:17:00.0	0	1	mtnb-20191231.xml	1	
0001493152-20-003592	1317945	OMEGA FLEX, INC.	3430	US	PA	EXTON	19341	451 CREAMERY WAY		610-524-7272	US	PA	EXTON	19341	451 CREAMERY WAY		US	PA	231948942			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 15:02:00.0	0	1	oflx-20191231.xml	1	
0001493152-20-003608	1378140	OCEAN POWER TECHNOLOGIES, INC.	4911	US	NJ	MONROE TOWNSHIP	08831	28 ENGELHARD DRIVE	SUITE B	609-730-0400	US	NJ	MONROE TOWNSHIP	08831	28 ENGELHARD DRIVE	SUITE B	US	NJ	222535818	OCEAN POWER TECHNOLOGIES, INC.	20061012	4-NON	0	0430	10-Q	20200131	2020	Q3	20200309	2020-03-09 16:53:00.0	0	1	optt-20200131.xml	1	
0001493594-20-000022	1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	3674	US	MA	LOWELL	01851	100 CHELMSFORD STREET		(978) 656-2500	US	MA	LOWELL	01851	100 CHELMSFORD STREET		US	DE	270306875	M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	20100607	1-LAF	0	0930	8-K	20200229			20200309	2020-03-09 16:09:00.0	0	0	mtsi-20200305_htm.xml	1	
0001498301-20-000030	1498301	ASCENA RETAIL GROUP, INC.	5600	US	NJ	MAHWAH	07430	933 MACARTHUR BOULEVARD		551.777.6700	US	NJ	MAHWAH	07430	933 MACARTHUR BOULEVARD		US	DE	300641353			2-ACC	0	0731	10-Q	20200131	2020	Q2	20200309	2020-03-09 16:41:00.0	0	1	asna-20200201.xml	1	
0001513162-20-000040	715446	ANIXA BIOSCIENCES INC	8071	US	CA	SAN JOSE	95118	3150 ALMADEN EXPRESSWAY, SUITE 250		408-708-9808	US	CA	SAN JOSE	95118	3150 ALMADEN EXPRESSWAY, SUITE 250		US	DE	112622630	ITUS CORP	20140902	4-NON	0	1031	10-Q	20200131	2020	Q1	20200309	2020-03-09 17:11:00.0	0	1	anix-20200131.xml	1	
0001556727-20-000022	1556727	FIRST NORTHWEST BANCORP	6036	US	WA	PORT ANGELES	98362	105 WEST 8TH STREET		(360) 457-0461	US	WA	PORT ANGELES	98362	105 WEST 8TH STREET				461259100			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-06 21:59:00.0	0	1	fnwb-20191231.xml	1	
0001558370-20-002188	1513761	NORWEGIAN CRUISE LINE HOLDINGS LTD.	4400	US	FL	MIAMI	33126	7665 CORPORATE DRIVE		305-436-4000	US	FL	MIAMI	33126	7665 CORPORATE DRIVE		BM		980691007			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 08:31:00.0	0	0	nclh-20200305x8k4200fe0_htm.xml	1	
0001558370-20-002189	1318742	NCL CORP LTD.	4400	US	FL	MIAMI	33126	7665 CORPORATE CENTER DRIVE		(305) 436-4000	US	FL	MIAMI	33126	7665 CORPORATE CENTER DRIVE		BM		200470163			4-NON	0	1231	8-K	20200229			20200309	2020-03-09 08:32:00.0	0	0	nclc-20200305x8ke2b5da4_htm.xml	1	
0001558370-20-002196	1720893	BIOXCEL THERAPEUTICS, INC.	2834	US	CT	NEW HAVEN	06511	555 LONG WHARF DRIVE		203-643-8060	US	CT	NEW HAVEN	06511	555 LONG WHARF DRIVE		US	DE	821386754			4-NON	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 09:25:00.0	0	1	btai-20191231.xml	1	
0001558370-20-002204	1608249	ZAYO GROUP HOLDINGS, INC.	4813	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	303-381-4683	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	US	DE	261398293	ZAYO GROUP LLC	20101005	1-LAF	0	0630	8-K	20200229			20200309	2020-03-09 11:14:00.0	0	0	zayo-20200309x8k02a4284_htm.xml	2	1502756
0001558370-20-002206	1608249	ZAYO GROUP HOLDINGS, INC.	4813	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	303-381-4683	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	US	DE	261398293	ZAYO GROUP LLC	20101005	1-LAF	0	0630	8-K	20200229			20200309	2020-03-09 11:19:00.0	0	0	zayo-20200309x8k3977eaa_htm.xml	2	1502756
0001558370-20-002220	1476034	METROPOLITAN BANK HOLDING CORP.	6022	US	NY	NEW YORK	10016	99 PARK AVENUE		212-659-0600	US	NY	NEW YORK	10016	99 PARK AVENUE		US	NY	134042724			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 15:06:00.0	0	1	mcb-20191231.xml	1	
0001558370-20-002232	1626971	CORVUS PHARMACEUTICALS, INC.	2834	US	CA	BURLINGAME	94010	863 MITTEN ROAD	SUITE 102	(650) 900-4520	US	CA	BURLINGAME	94010	863 MITTEN ROAD	SUITE 102	US	DE	464670809			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:08:00.0	0	1	crvs-20191231.xml	1	
0001558370-20-002239	1456346	FRANCO NEVADA CORP	1040	CA	ON	TORONTO	M5L 1G9	199 BAY STREET, SUITE 2000	COMMERCE COURT WEST	416-306-6317	CA	ON	TORONTO	M5L 1G9	199 BAY STREET, SUITE 2000	COMMERCE COURT WEST	CA		000000000				0	1231	6-K	20191231	2019	FY	20200309	2020-03-09 17:16:00.0	0	1	fnv-20191231.xml	1	
0001558370-20-002241	923139	FLUSHING FINANCIAL CORP	6022	US	NY	UNIONDALE	11556	220 RXR PLAZA		718-961-5400	US	NY	UNIONDALE	11556	220 RXR PLAZA		US	DE	113209278			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 17:18:00.0	0	0	ffic-20200309x8k32bf596_htm.xml	1	
0001558370-20-002242	788965	HALLADOR ENERGY CO	1220	US	IN	TERRE HAUTE	47802	1183 EAST CANVASBACK DRIVE		303-839-5504	US	IN	TERRE HAUTE	47802	1183 EAST CANVASBACK DRIVE		US	CO	841014610	HALLADOR PETROLEUM CO	19920703	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 17:25:00.0	0	1	hnrg-20191231.xml	1	
0001558441-20-000007	1558441	INDUSTRIAL PROPERTY TRUST	6798	US	CO	DENVER	80202	518 SEVENTEENTH STREET	17TH FLOOR	303-228-2200	US	CO	DENVER	80202	518 SEVENTEENTH STREET	17TH FLOOR	US	MD	000000000	INDUSTRIAL PROPERTY TRUST INC.	20130612	4-NON	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:20:00.0	0	1	ck0001558441-20191231.xml	1	
0001563411-20-000006	1563411	CONSTELLIUM SE	3341	NL		SCHIPHOL-RIJK	1119NW	TUPOLEVLAAN 41-61		31-20-654-97-80	NL		SCHIPHOL-RIJK	1119NW	TUPOLEVLAAN 41-61				000000000	CONSTELLIUM N.V.	20130521	1-LAF	1	1231	20-F	20191231	2019	FY	20200309	2020-03-09 16:31:00.0	0	1	cstm-20191231.xml	1	
0001564590-20-009201	855612	ZIX CORP	7374	US	TX	DALLAS	75204-2960	2711 NORTH HASKELL AVENUE	SUITE 2300, LB 36	214-370-2000	US	TX	DALLAS	75204-2960	2711 NORTH HASKELL AVENUE	SUITE 2300, LB 36	US	TX	752216818	ZIXIT CORP	19991013	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-06 17:33:00.0	0	1	zixi-20191231.xml	1	
0001564590-20-009210	1413837	FIRST FOUNDATION INC.	6022	US	CA	IRVINE	92612	18101 VON KARMAN AVE	SUITE 700	949-222-2030	US	CA	IRVINE	92612	18101 VON KARMAN AVE	SUITE 700	US	CA	000000000	KELLER FINANCIAL GROUP	20071001	1-LAF	0	1231	8-K	20200229			20200309	2020-03-06 18:01:00.0	0	0	ffwm-8k_20200303_htm.xml	1	
0001564590-20-009213	1707753	ELASTIC N.V.	7372	NL		AMSTERDAM	1016 ED	KEIZERSGRACHT 281		(650) 458-2620	US	CA	MOUNTAIN VIEW	94040	800 WEST EL CAMINO REAL SUITE 350		NL		000000000	ELASTIC B.V.	20180612	4-NON	0	0430	10-Q	20200131	2020	Q3	20200309	2020-03-06 18:11:00.0	0	1	estc-20200131.xml	1	
0001564590-20-009242	730263	THOR INDUSTRIES INC	3716	US	IN	ELKHART	46514	601 E. BEARDSLEY AVENUE		(574) 970-7460	US	IN	ELKHART	46514	601 E. BEARDSLEY AVENUE		US	DE	930768752			1-LAF	0	0731	8-K	20200229			20200309	2020-03-09 06:31:00.0	1	0	tho-8k_20200309_htm.xml	1	
0001564590-20-009243	1598646	MINERVA NEUROSCIENCES, INC.	2834	US	MA	WALTHAM	02451	1601 TRAPELO ROAD	SUITE 286	617-600-7373	US	MA	WALTHAM	02451	1601 TRAPELO ROAD	SUITE 286	US	DE	260784194			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 06:32:00.0	0	1	nerv-20191231.xml	1	
0001564590-20-009251	1205922	VACCINEX, INC.	2834	US	NY	ROCHESTER	14620	1895 MOUNT HOPE AVE		585-271-2700	US	NY	ROCHESTER	14620	1895 MOUNT HOPE AVE		US	DE	161603202	VACCINEX INC	20021114	4-NON	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 07:23:00.0	0	1	vcnx-20191231.xml	1	
0001564590-20-009356	849145	HERITAGE GLOBAL INC.	7389	US	CA	SAN DIEGO	92130	12625 HIGH BLUFF DRIVE	SUITE 305	858-847-0655	US	CA	SAN DIEGO	92130	12625 HIGH BLUFF DRIVE	SUITE 305	US	FL	592291344	COUNSEL RB CAPITAL INC.	20110121	4-NON	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:03:00.0	0	1	hgbl-20191231.xml	1	
0001564590-20-009358	885639	KOHLS CORP	5311	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		262 703 7000	US	WI	MENOMONEE FALLS	53051	N56 W17000 RIDGEWOOD DR		US	WI	391630919	KOHLS CORPORATION	19930328	1-LAF	0	0131	8-K	20200229			20200309	2020-03-09 16:06:00.0	0	0	kss-8k_20200309_htm.xml	1	
0001564590-20-009360	1549922	SUMMIT MIDSTREAM PARTNERS, LP	4922	US	TX	THE WOODLANDS	77380	1790 HUGHES LANDING BOULEVARD	SUITE 500	832-413-4770	US	TX	THE WOODLANDS	77380	1790 HUGHES LANDING BOULEVARD	SUITE 500	US	DE	455200503	SUMMIT MIDSTREAM PARTNERS LP	20120514	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:09:00.0	0	1	smlp-10k_20191231_htm.xml	1	
0001564590-20-009364	1435049	ADURO BIOTECH, INC.	2834	US	CA	BERKELEY	94710	740 HEINZ AVENUE		510-848-4400	US	CA	BERKELEY	94710	740 HEINZ AVENUE		US	DE	000000000	ADURO BIOTECH	20080514	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:12:00.0	0	1	adro-20191231.xml	1	
0001564590-20-009365	1658247	CRINETICS PHARMACEUTICALS, INC.	2834	US	CA	SAN DIEGO	92121	10222 BARNES CANYON ROAD, BLDG. #2		858-450-6464	US	CA	SAN DIEGO	92121	10222 BARNES CANYON ROAD, BLDG. #2		US	DE	263744114			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:12:00.0	0	1	crnx-20191231.xml	1	
0001564590-20-009376	1024795	HELIOS TECHNOLOGIES, INC.	3490	US	FL	SARASOTA	34243	1500 WEST UNIVERSITY PKWY		9413621200	US	FL	SARASOTA	34243	1500 WEST UNIVERSITY PKWY		US	FL	592754337	SUN HYDRAULICS CORP	19970423	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:31:00.0	1	0	hlio-8k_20200309_htm.xml	1	
0001564590-20-009383	1642081	ALLEGIANCE BANCSHARES, INC.	6022	US	TX	HOUSTON	77040	8727 W. SAM HOUSTON PARKWAY N		281-894-3200	US	TX	HOUSTON	77040	8727 W. SAM HOUSTON PARKWAY N		US	TX	263564100			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:43:00.0	0	1	abtx-20191231.xml	1	
0001564590-20-009385	1582313	XENON PHARMACEUTICALS INC.	2834	CA	BC	BURNABY	V5G 48W	200 - 3650 GILMORE WAY		(604) 484-3300	CA	BC	BURNABY	V5G 48W	200 - 3650 GILMORE WAY		CA	BC	980661854			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:46:00.0	0	1	xene-20191231.xml	1	
0001564590-20-009386	1013605	PRECISION DRILLING CORP	1381	CA	AB	CALGARY	T2P 3Y7	150 - 6TH AVENUE S.W.	SUITE 4200	403-716-4500	CA	AB	CALGARY	T2P 3Y7	150 - 6TH AVENUE S.W.	SUITE 4200	CA	AB	000000000	PRECISION DRILLING TRUST	20051121		0	1231	40-F	20191231	2019	FY	20200309	2020-03-09 16:52:00.0	0	1	pds-20191231.xml	1	
0001564590-20-009393	910612	CBL & ASSOCIATES PROPERTIES INC	6798	US	TN	CHATTANOOGA	37421	2030 HAMILTON PLACE BVLD, SUITE 500	CBL CENTER	4238550001	US	TN	CHATTANOOGA	37421	2030 HAMILTON PLACE BVLD, SUITE 500	CBL CENTER	US	DE	621545718			2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 17:08:00.0	1	1	cbl-20191231_htm.xml	2	915140
0001564590-20-009401	1070750	HOST HOTELS & RESORTS, INC.	6798	US	MD	BETHESDA	20814	4747 BETHESDA AVENUE	SUITE 1300	240-744-1000	US	MD	BETHESDA	20814	4747 BETHESDA AVENUE	SUITE 1300	US	MD	530085950	HOST MARRIOTT CORP/	19981229	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 17:17:00.0	0	0	hst-8k_20200309_htm.xml	1	
0001574842-20-000013	12659	H&R BLOCK INC	7200	US	MO	KANSAS CITY	64105	ONE H&R BLOCK WAY		8168543000	US	MO	KANSAS CITY	64105	ONE H&R BLOCK WAY		US	MO	440607856			1-LAF	0	0430	10-Q	20200131	2020	Q3	20200309	2020-03-09 16:45:00.0	0	1	hrb2020013110q_htm.xml	1	
0001575051-20-000026	1575051	CINER RESOURCES LP	1400	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	770-375-2300	US	GA	ATLANTA	30328	FIVE CONCOURSE PARKWAY	SUITE 2500	US	DE	000000000	OCI RESOURCES LP	20130423	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-09 17:29:00.0	0	1	cinr-20191231.xml	1	
0001576942-20-000007	1576942	STITCH FIX, INC.	5961	US	CA	SAN FRANCISCO	94104	1 MONTGOMERY STREET	SUITE 1500	415-882-7765	US	CA	SAN FRANCISCO	94104	1 MONTGOMERY STREET	SUITE 1500	US	DE	275026540			1-LAF	0	0731	8-K	20200229			20200309	2020-03-09 16:19:00.0	0	0	sfix-20200309_htm.xml	1	
0001584423-20-000006	1584423	APX GROUP HOLDINGS, INC.	7380	US	UT	PROVO	84604	4931 NORTH 300 WEST		(801) 377-9111	US	UT	PROVO	84604	4931 NORTH 300 WEST		US	DE	461304852			4-NON	0	1231	10-K	20191231	2019	FY	20200309	2020-03-06 18:02:00.0	0	1	ck0001584423-20191231.xml	1	
0001594466-20-000059	1594466	PARSLEY ENERGY, INC.	1311	US	TX	AUSTIN	78701	303 COLORADO STREET	SUITE 3000	(737) 704-2300	US	TX	AUSTIN	78701	303 COLORADO STREET	SUITE 3000	US	TX	464314192			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 17:31:00.0	0	0	a8-k3920_htm.xml	1	
0001599916-20-000040	1627469	PHOTOZOU HOLDINGS, INC.	7310	JP		TOKYO	160-0004	4-30-4F, YOTSUYA, SHINJUKU-KU		401-641-0405	JP		TOKYO	160-0004	4-30-4F, YOTSUYA, SHINJUKU-KU		US	DE	000000000	PHOTOZOU CO., LTD.	20170119	4-NON	0	1130	10-K	20191130	2019	FY	20200309	2020-03-09 16:40:00.0	0	1	ptzh-20191130.xml	1	
0001628280-20-003186	1441236	CLEARWATER PAPER CORP	2631	US	WA	SPOKANE	99201	601 WEST RIVERSIDE AVENUE	SUITE 1100	509.344.5900	US	WA	SPOKANE	99201	601 WEST RIVERSIDE AVENUE	SUITE 1100	US	DE	203594554	POTLATCH FOREST PRODUCTS CORP	20080728	2-ACC	0	1231	10-K	20191231	2019	FY	20200309	2020-03-06 19:24:00.0	0	1	clw-20191231.xml	1	
0001628280-20-003212	1101239	EQUINIX INC	6798	US	CA	REDWOOD CITY	94065	ONE LAGOON DRIVE		(650) 598-6000	US	CA	REDWOOD CITY	94065	ONE LAGOON DRIVE		US	DE	770487526			1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 16:08:00.0	0	0	eqix0306208-k_htm.xml	1	
0001645590-20-000009	1645590	HEWLETT PACKARD ENTERPRISE CO	5045	US	CA	SAN JOSE	95002	6280 AMERICA CENTER DRIVE		6506875817	US	CA	SAN JOSE	95002	6280 AMERICA CENTER DRIVE		US	DE	473298624			1-LAF	0	1031	10-Q	20200131	2020	Q1	20200309	2020-03-06 18:11:00.0	0	1	hpe-01312020x10qq1_htm.xml	1	
0001654151-20-000003	1654151	DECIPHERA PHARMACEUTICALS, INC.	2834	US	MA	WALTHAM	02451	200 SMITH STREET		781-209-6400	US	MA	WALTHAM	02451	200 SMITH STREET		US	DE	200299725	DECIPHERA PHARMACEUTICALS, LLC	20150928	2-ACC	1	1231	10-K	20191231	2019	FY	20200309	2020-03-09 16:09:00.0	0	1	dcph-20191231_htm.xml	1	
0001683168-20-000725	1409175	WECONNECT TECH INTERNATIONAL, INC.	7389	MY		PETALING JAYA, SELANGOR	46100	1-01, 1ST FLOOR, AXIS BUSINESS CAMPUS	BLOCK A, NO 13A&13B, JALAN 225, SEC 51A	60-17-380-2755	MY		PETALING JAYA, SELANGOR	46100	1-01, 1ST FLOOR, AXIS BUSINESS CAMPUS	BLOCK A, NO 13A&13B, JALAN 225, SEC 51A	US	NV	392060052	CONTACT MINERALS CORP.	20070808	4-NON	0	0731	10-Q	20200131	2020	Q2	20200309	2020-03-09 11:29:00.0	0	1	wect-20200131.xml	1	
0001688476-20-000011	1688476	NEXTIER OILFIELD SOLUTIONS INC.	1389	US	TX	HOUSTON	77042	3990 ROGERDALE RD.		713-325-6000	US	TX	HOUSTON	77042	3990 ROGERDALE RD.		US	DE	000000000	KEANE GROUP, INC.	20161025	1-LAF	0	1231	8-K	20200229			20200309	2020-03-09 09:39:00.0	0	0	wellservicestransaction_htm.xml	1	
0000065984-20-000109	1427437	ENTERGY TEXAS, INC.	4911	US	TX	THE WOODLANDS	77380	10055 GROGANS MILL ROAD		409-981-2000	US	TX	THE WOODLANDS	77380	10055 GROGANS MILL ROAD		US	TX	611435798	ENTERGY TEXAS, INC.	20080219		0	1231	8-K	20200229			20200310	2020-03-10 12:33:00.0	0	0	a01120_htm.xml	1	
0000070415-20-000036	70415	GP STRATEGIES CORP	8200	US	MD	COLUMBIA	21044	70 CORPORATE CENTER	11000 BROKEN LAND PARKWAY, SUITE 200	443-367-9600	US	MD	COLUMBIA	21044	70 CORPORATE CENTER	11000 BROKEN LAND PARKWAY, SUITE 200	US	DE	131926739	NATIONAL PATENT DEVELOPMENT CORP	19920703	2-ACC	0	1231	10-K	20191231	2019	FY	20200310	2020-03-10 15:38:00.0	0	1	gpx-20191231.xml	1	
0000077476-20-000020	77476	PEPSICO INC	2080	US	NY	PURCHASE	10577	700 ANDERSON HILL RD		9142532000	US	NY	PURCHASE	10577-1444	700 ANDERSON HILL ROAD		US	NC	131584302	PEPSI COLA CO	19700903	1-LAF	0	1231	8-K	20200229			20200310	2020-03-10 16:27:00.0	0	0	form8-kmarch2020_htm.xml	1	
0000096869-20-000007	96869	TEJON RANCH CO	6500	US	CA	LEBEC	93243	4436 LEBEC ROAD	PO BOX 1000	6612483000	US	CA	LEBEC	93243	4436 LEBEC RD	PO BOX 1000	US	DE	770196136			2-ACC	0	1231	10-K	20191231	2019	FY	20200310	2020-03-10 16:08:00.0	0	1	trc-20191231.xml	1	
0000100885-20-000099	100885	UNION PACIFIC CORP	4011	US	NE	OMAHA	68179	1400 DOUGLAS STREET	STOP 0310	402 544 6763	US	NE	OMAHA	68179	1400 DOUGLAS STREET	STOP 0310	US	UT	132626465			1-LAF	0	1231	8-K	20200229			20200310	2020-03-10 09:01:00.0	0	0	unp-20200310x8k_htm.xml	1	
0000108985-20-000027	108985	YORK WATER CO	4941	US	PA	YORK	17401-1219	130 E MARKET ST		7178453601	US	PA	YORK	17401-1219	130 EAST MARKET STREET		US	PA	231242500			2-ACC	0	1231	10-K	20191231	2019	FY	20200310	2020-03-10 14:16:00.0	0	1	yorw-20191231.xml	1	
